代码,名称,所属省市,邮编
371002,环翠区,371,
371021,乳山区,371,
371081,文登市,371,
371082,荣成市,371,
371083,乳山市,371,
371100,日照市,371,
371101,市辖区,371,
371102,东港区,371,
371103,岚山区,371,
371121,五莲县,371,
371122,莒县,371,
371200,莱芜市,371,
371201,市辖区,371,
371202,莱城区,371,
371203,钢城区,371,
371300,临沂市,371,
371301,市辖区,371,
371302,兰山区,371,
371311,罗庄区,371,
371312,河东区,371,
371321,沂南县,371,
371322,郯城县,371,
371323,沂水县,371,
371324,苍山县,371,
371325,费县,371,
371326,平邑县,371,
371327,莒南县,371,
371328,蒙阴县,371,
371329,临沭县,371,
371400,德州市,371,
371401,市辖区,371,
371402,德城区,371,
371421,陵县,371,
371422,宁津县,371,
371423,庆云县,371,
371424,临邑县,371,
371425,齐河县,371,
371426,平原县,371,
371427,夏津县,371,
371428,武城县,371,
371481,乐陵市,371,
371482,禹城市,371,
371500,聊城市,371,
371501,市辖区,371,
371502,东昌府区,371,
371521,阳谷县,371,
371522,莘县,371,
371523,茌平县,371,
371524,东阿县,371,
371525,冠县,371,
371526,高唐县,371,
371581,临清市,371,
371600,滨州市,371,
371601,市辖区,371,
371602,滨城区,371,
371621,惠民县,371,
371622,阳信县,371,
371623,无棣县,371,
371624,沾化县,371,
371625,博兴县,371,
371626,邹平县,371,
371700,荷泽市,371,
371701,市辖区,371,
371702,牡丹区,371,
371721,曹县,371,
371722,单县,371,
371723,成武县,371,
371724,巨野县,371,
371725,郓城县,371,
371726,鄄城县,371,
371727,定陶县,371,
371728,东明县,371,
372300,滨州地区,372,
372301,滨州市,372,
372321,惠民县,372,
372322,滨县,372,
372323,阳信县,372,
372324,无棣县,372,
372325,沾化县,372,
372328,博兴县,372,
372330,邹平县,372,
372331,高青县,372,
372400,德州地区,372,
372401,德州市,372,
372421,陵县,372,
372422,平原县,372,
372423,夏津县,372,
372424,武城县,372,
372425,齐河县,372,
372426,禹城县,372,
372427,乐陵县,372,
372428,临邑县,372,
372429,商河县,372,
372430,济阳县,372,
372431,宁津县,372,
372432,庆云县,372,
372500,聊城地区,372,
372501,聊城市,372,
372502,临清市,372,
372522,阳谷县,372,
372523,莘县,372,
372524,茌平县,372,
372525,东阿县,372,
372526,冠县,372,
372527,高唐县,372,
372800,临沂地区,372,
372801,临沂市,372,
372802,日照市,372,
372822,郯城县,372,
372823,苍山县,372,
372824,莒南县,372,
372826,莒县,372,
372827,沂水县,372,
372828,沂源县,372,
372829,蒙阴县,372,
372830,平邑县,372,
372831,费县,372,
372832,沂南县,372,
372833,临沭县,372,
372900,菏泽地区,372,
372901,菏泽市,372,
372922,曹县,372,
372923,定陶县,372,
372924,成武县,372,
372925,单县,372,
372926,巨野县,372,
372927,梁山县,372,
372928,郓城县,372,
372929,鄄城县,372,
372930,东明县,372,
379000,省直辖行政单位,379,
379001,青州市,379,
379002,龙口市,379,
379003,曲阜市,379,
379004,莱芜市,379,
379005,新泰市,379,
379007,诸城市,379,
379008,莱阳市,379,
379009,莱州市,379,
379010,藤州市,379,
379011,文登市,379,
379012,荣城市,379,
410000,河南省,410,
410100,郑州市,410,
410101,市辖区,410,
410102,中原区,410,
410103,二七区,410,
410104,管城回族区,410,
410105,金水区,410,
410106,上街区,410,
410107,新密区,410,
410108,邙山区,410,
410111,金海区,410,
410112,郊区,410,
410121,荥阳县,410,
410122,中牟县,410,
410123,新郑县,410,
410124,巩县,410,
410125,登封县,410,
410126,密县,410,
410181,巩义市,410,
410182,荥阳市,410,
410183,新密市,410,
410184,新郑市,410,
410185,登封市,410,
410200,开封市,410,
410201,市辖区,410,
410202,龙亭区,410,
410203,顺河回族区,410,
410204,鼓楼区,410,
410205,南关区,410,
410211,郊区,410,
410221,杞县,410,
410222,通许县,410,
410223,尉氏县,410,
410224,开封县,410,
410225,兰考县,410,
410300,洛阳市,410,
410301,市辖区,410,
410302,老城区,410,
410303,西工区,410,
410304,廛河回族区,410,
410305,涧西区,410,
410306,吉利区,410,
410307,洛龙区,410,
410311,郊区,410,
410321,偃师县,410,
410322,孟津县,410,
410323,新安县,410,
410324,栾川县,410,
410325,嵩县,410,
410326,汝阳县,410,
410327,宜阳县,410,
410328,洛宁县,410,
410329,伊川县,410,
410381,偃师市,410,
410400,平顶山市,410,
410401,市辖区,410,
410402,新华区,410,
410403,卫东区,410,
410404,石龙区,410,
410411,湛河区,410,
410412,舞钢区,410,
410421,宝丰县,410,
410422,叶县,410,
410423,鲁山县,410,
410424,临汝县,410,
410425,郏县,410,
410426,襄城县,410,
410481,舞钢市,410,
410482,汝州市,410,
410500,安阳市,410,
410501,市辖区,410,
410502,文峰区,410,
410503,北关区,410,
410504,铁西区,410,
410505,殷都区,410,
410506,龙安区,410,
410511,郊区,410,
410521,林县,410,
410522,安阳县,410,
410523,汤阴县,410,
410526,滑县,410,
410527,内黄县,410,
410581,林州市,410,
410600,鹤壁市,410,
410601,市辖区,410,
410602,鹤山区,410,
410603,山城区,410,
410611,淇滨区,410,
410621,浚县,410,
410622,淇县,410,
410700,新乡市,410,
410701,市辖区,410,
410702,红旗区,410,
410703,卫滨区,410,
410704,凤泉区,410,
410711,牧野区,410,
410721,新乡县,410,
410722,汲县,410,
410723,辉县,410,
410724,获嘉县,410,
410725,原阳县,410,
410726,延津县,410,
410727,封丘县,410,
410728,长垣县,410,
410781,卫辉市,410,
410782,辉县市,410,
410800,焦作市,410,
410801,市辖区,410,
410802,解放区,410,
410803,中站区,410,
410804,马村区,410,
410811,山阳区,410,
410821,修武县,410,
410822,博爱县,410,
410823,武陟县,410,
410824,沁阳县,410,
410825,温县,410,
410826,孟陟县,410,
410827,济源县,410,
410881,济源市,410,
410882,沁阳市,410,
410883,孟州市,410,
410900,濮阳市,410,
410901,市辖区,410,
410902,华龙区,410,
410922,清丰县,410,
410923,南乐县,410,
410925,长垣县,410,
410926,范县,410,
410927,台前县,410,
410928,濮阳县,410,
411000,许昌市,411,
411001,市辖区,411,
411002,魏都区,411,
411021,禹县,411,
411022,长葛县,411,
411023,许昌县,411,
411024,鄢陵县,411,
411025,襄城县,411,
411081,禹州市,411,
411082,长葛市,411,
411100,漯河市,411,
411101,市辖区,411,
411102,源汇区,411,
411103,郾城区,411,
411104,召陵区,411,
411121,舞阳县,411,
411122,临颍县,411,
411123,郾城县,411,
411200,三门峡市,411,
411201,市辖区,411,
411202,湖滨区,411,
411219,义马市,411,
411221,渑池县,411,
411222,陕县,411,
411223,灵宝县,411,
411224,卢氏县,411,
411281,义马市,411,
411282,灵宝市,411,
411300,南阳市,411,
411301,市辖区,411,
411302,宛城区,411,
411303,卧龙区,411,
411321,南召县,411,
411322,方城县,411,
411323,西峡县,411,
411324,镇平县,411,
411325,内乡县,411,
411326,淅川县,411,
411327,社旗县,411,
411328,唐河县,411,
411329,新野县,411,
411330,桐柏县,411,
411381,邓州市,411,
411400,商丘市,411,
411401,市辖区,411,
411402,梁园区,411,
411403,睢阳区,411,
411421,民权县,411,
411422,睢县,411,
411423,宁陵县,411,
411424,柘城县,411,
411425,虞城县,411,
411426,夏邑县,411,
411481,永城市,411,
411500,信阳市,411,
411501,市辖区,411,
411502,师河区,411,
411503,平桥区,411,
411521,罗山县,411,
411522,光山县,411,
411523,新县,411,
411524,商城县,411,
411525,固始县,411,
411526,潢川县,411,
411527,淮滨县,411,
411528,息县,411,
411600,周口市,411,
411601,市辖区,411,
411602,川汇区,411,
411621,扶沟县,411,
411622,西华县,411,
411623,商水县,411,
411624,沈丘县,411,
411625,郸城县,411,
411626,淮阳县,411,
411627,太康县,411,
411628,鹿邑县,411,
411681,项城市,411,
411700,驻马店市,411,
411701,市辖区,411,
411702,驿城区,411,
411721,西平县,411,
411722,上蔡县,411,
411723,平舆县,411,
411724,正阳县,411,
411725,确山县,411,
411726,泌阳县,411,
411727,汝南县,411,
411728,遂平县,411,
411729,新蔡县,411,
412300,商丘地区,412,
412301,商丘市,412,
412321,虞城县,412,
412322,商丘县,412,
412323,民权县,412,
412324,宁陵县,412,
412325,睢县,412,
412326,夏邑县,412,
412327,柘城县,412,
412328,永城县,412,
412700,周口地区,412,
412701,周口市,412,
412702,项城市,412,
412721,扶沟县,412,
412722,西华县,412,
412723,商水县,412,
412724,太康县,412,
412725,鹿邑县,412,
412726,郸城县,412,
412727,淮阳县,412,
412728,沈丘县,412,
412729,项城县,412,
412800,驻马店地区,412,
412801,驻马店市,412,
412821,确山县,412,
412822,泌阳县,412,
412823,遂平县,412,
412824,西平县,412,
412825,上蔡县,412,
412826,汝南县,412,
412827,平舆县,412,
412828,新蔡县,412,
412829,正阳县,412,
412900,南阳地区,412,
412901,南阳市,412,
412902,邓州市,412,
412921,南召县,412,
412922,方城县,412,
412923,西峡县,412,
412924,南阳县,412,
412925,镇平县,412,
412926,内乡县,412,
412927,淅川县,412,
412928,社旗县,412,
412929,唐河县,412,
412930,邓县,412,
412931,新野县,412,
412932,桐柏县,412,
413000,信阳地区,413,
413001,信阳市,413,
413021,息县,413,
413022,淮滨县,413,
413023,信阳县,413,
413024,潢川县,413,
413025,光山县,413,
413026,固始县,413,
413027,商城县,413,
413028,罗山县,413,
413029,新山县,413,
419000,省直辖行政单位,419,
419001,义马市,419,
419002,汝州市,419,
419003,济源市,419,
419004,禹州市,419,
419005,卫辉市,419,
419006,辉县市,419,
420000,湖北省,420,
420100,武汉市,420,
420101,市辖区,420,
420102,江岸区,420,
420103,江汉区,420,
420104,乔口区,420,
420105,汉阳区,420,
420106,武昌区,420,
420107,青山区,420,
420111,洪山区,420,
420112,东西湖区,420,
420113,汉南区,420,
420114,蔡甸区,420,
420115,江夏区,420,
420116,黄陂区,420,
420117,新洲区,420,
420121,汉阳县,420,
420122,武昌县,420,
420123,黄陂县,420,
420124,新洲县,420,
420200,黄石市,420,
420201,市辖区,420,
420202,黄石港区,420,
420203,西塞山区,420,
420204,下陆区,420,
420205,铁山区,420,
420221,大冶县,420,
420222,阳新县,420,
420281,大冶市,420,
420300,十堰市,420,
420301,市辖区,420,
420302,茅箭区,420,
420303,张湾区,420,
420321,郧县,420,
420322,郧西县,420,
420323,竹山县,420,
420324,竹溪县,420,
420325,房县,420,
420381,丹江口市,420,
420400,沙市,420,
420500,宜昌市,420,
420501,市辖区,420,
420502,西陵区,420,
420503,伍家岗区,420,
420504,点军区,420,
420505,猇亭区,420,
420506,夷陵区,420,
420521,宜昌县,420,
420523,枝江县,420,
420525,远安县,420,
420526,兴山县,420,
420527,秭归县,420,
420528,长阳土家族自治县,420,
420529,五峰土家族自治县,420,
420581,宜都市,420,
420582,当阳市,420,
420583,枝江市,420,
420600,襄樊市,420,
420601,市辖区,420,
420602,襄城区,420,
420603,樊东区,420,
420604,樊西区,420,
420605,郊区,420,
420606,樊城区,420,
420607,襄阳区,420,
420619,随州市,420,
420620,老河口市,420,
420621,襄阳县,420,
420622,枣阳县,420,
420624,南漳县,420,
420625,谷城县,420,
420626,保康县,420,
420681,随州市,420,
420682,老河口市,420,
420683,枣阳市,420,
420684,宜城市,420,
420700,鄂州市,420,
420701,市辖区,420,
420702,梁子湖区,420,
420703,华容区,420,
420704,鄂城区,420,
420800,荆门市,420,
420801,市辖区,420,
420802,东宝区,420,
420803,沙洋区,420,
420804,掇刀区,420,
420821,京山县,420,
420822,沙洋县,420,
420881,钟祥市,420,
420900,孝感市,420,
420901,市辖区,420,
420902,孝南区,420,
420921,孝昌县,420,
420922,大悟县,420,
420923,云梦县,420,
420924,汉川县,420,
420981,应城市,420,
420982,安陆市,420,
420983,广水市,420,
420984,汉川市,420,
421000,荆州市,421,
421001,市辖区,421,
421002,沙市区,421,
421003,荆州区,421,
421011,荆州区,421,
421012,江陵区,421,
421022,公安县,421,
421023,监利县,421,
421024,江陵县,421,
421081,石首市,421,
421082,潜江市,421,
421083,洪湖市,421,
421084,钟祥市,421,
421085,石首市,421,
421086,洪湖市,421,
421087,松滋市,421,
421100,黄冈市,421,
421101,市辖区,421,
421102,黄州区,421,
421121,团风县,421,
421122,红安县,421,
421123,罗田县,421,
421124,英山县,421,
421125,浠水县,421,
421126,蕲春县,421,
421127,黄梅县,421,
421181,麻城市,421,
421182,武穴市,421,
421200,咸宁市,421,
421201,市辖区,421,
421202,咸安区,421,
421221,嘉鱼县,421,
421222,通城县,421,
421223,崇阳县,421,
421224,通山县,421,
421281,赤壁市,421,
421300,随州市,421,
421301,市辖区,421,
421302,曾都区,421,
421381,广水市,421,
422100,黄冈地区,422,
422101,麻城市,422,
422102,武穴市,422,
422121,黄冈县,422,
422123,红安县,422,
422125,罗田县,422,
422126,英山县,422,
422127,浠水县,422,
422128,蕲春县,422,
422129,广济县,422,
422130,黄梅县,422,
422200,孝感地区,422,
422201,孝感市,422,
422202,应城市,422,
422203,安隆市,422,
422204,广水市,422,
422223,大梧县,422,
422224,应山县,422,
422225,安陆县,422,
422226,云梦县,422,
422228,汉川县,422,
422300,咸宁地区,422,
422301,咸宁市,422,
422302,蒲圻市,422,
422322,嘉鱼县,422,
422324,通城县,422,
422325,崇阳县,422,
422326,通山县,422,
422327,阳新县,422,
422400,荆州地区,422,
422401,仙桃市,422,
422402,石首市,422,
422403,洪湖市,422,
422404,天门市,422,
422405,潜江市,422,
422421,江陵县,422,
422422,松滋县,422,
422423,公安县,422,
422425,监利县,422,
422426,洪湖县,422,
422428,天门县,422,
422429,潜江县,422,
422431,钟祥县,422,
422432,京山县,422,
422600,郧阳地区,422,
422601,丹江口市,422,
422622,郧县,422,
422623,郧西县,422,
422624,竹山县,422,
422625,竹溪县,422,
422626,房县,422,
422700,宜昌地区,422,
422701,枝城市,422,
422702,当阳市,422,
422721,宜昌县,422,
422722,宜都县,422,
422723,枝江县,422,
422724,当阳县,422,
422725,远安县,422,
422726,兴山县,422,
422727,秭归县,422,
422728,长阳土家族自治县,422,
422729,五峰土家族自治县,422,
422800,恩施土家族苗族自治州,422,
422801,恩施市,422,
422802,利川市,422,
422822,建始县,422,
422823,巴东县,422,
422825,宣恩县,422,
422826,咸丰县,422,
422827,来凤县,422,
422828,鹤峰县,422,
422900,省直辖行政单位,422,
422901,随州市,422,
422902,老河口市,422,
422903,枣阳市,422,
422921,神农架林区,422,
429000,省直辖行政单位,429,
429001,随州市,429,
429004,仙桃市,429,
429005,潜江市,429,
429006,天门市,429,
429021,神农架林区,429,
430000,湖南省,430,
430100,长沙市,430,
430101,市辖区,430,
430102,芙蓉区,430,
430103,天心区,430,
430104,岳麓区,430,
430105,开福区,430,
430111,雨花区,430,
430121,长沙县,430,
430122,望城县,430,
430123,浏阳县,430,
430124,宁乡县,430,
430181,浏阳市,430,
430200,株洲市,430,
430201,市辖区,430,
430202,荷塘区,430,
430203,芦淞区,430,
430204,石峰区,430,
430211,天元区,430,
430219,醴陵市,430,
430221,株洲县,430,
430223,攸县,430,
430224,茶陵县,430,
430225,炎陵县,430,
430281,醴陵市,430,
430300,湘潭市,430,
430301,市辖区,430,
430302,雨湖区,430,
430303,湘江区,430,
430304,岳塘区,430,
430305,板塘区,430,
430306,韶山区,430,
430311,郊区,430,
430312,湘韶山区,430,
430321,湘潭县,430,
430322,湘乡县,430,
430381,湘乡市,430,
430382,韶山市,430,
430400,衡阳市,430,
430401,市辖区,430,
430402,江东区,430,
430403,城南区,430,
430404,城北区,430,
430405,珠晖区,430,
430406,雁峰区,430,
430407,石鼓区,430,
430408,蒸湘区,430,
430411,郊区,430,
430412,南岳区,430,
430421,衡阳县,430,
430422,衡南县,430,
430423,衡山县,430,
430424,衡东县,430,
430425,常宁县,430,
430426,祁东县,430,
430427,来阳县,430,
430481,耒阳市,430,
430482,常宁市,430,
430500,邵阳市,430,
430501,市辖区,430,
430502,双清区,430,
430503,大祥区,430,
430504,桥头区,430,
430511,北塔区,430,
430521,邵东县,430,
430522,新邵县,430,
430523,邵阳县,430,
430524,隆回县,430,
430525,洞口县,430,
430526,武冈县,430,
430527,绥宁县,430,
430528,新宁县,430,
430529,城步苗族自治县,430,
430581,武冈市,430,
430600,岳阳市,430,
430601,市辖区,430,
430602,岳阳楼区,430,
430603,云溪区,430,
430611,君山区,430,
430621,岳阳县,430,
430622,临湘县,430,
430623,华容县,430,
430624,湘阴县,430,
430625,汨罗县,430,
430626,平江县,430,
430681,汨罗市,430,
430682,临湘市,430,
430700,常德市,430,
430701,市辖区,430,
430702,武陵区,430,
430703,鼎城区,430,
430721,安乡县,430,
430722,汉寿县,430,
430723,澧县,430,
430724,临澧县,430,
430725,桃源县,430,
430726,石门县,430,
430781,津市市,430,
430800,张家界市,430,
430801,市辖区,430,
430802,永定区,430,
430811,武陵源区,430,
430821,慈利县,430,
430822,桑植县,430,
430900,益阳市,430,
430901,市辖区,430,
430902,资阳区,430,
430903,赫山区,430,
430911,赫山区,430,
430921,南县,430,
430922,桃江县,430,
430923,安化县,430,
430981,沅江市,430,
431000,郴州市,431,
431001,市辖区,431,
431002,北湖区,431,
431003,苏仙区,431,
431021,桂阳县,431,
431022,宜章县,431,
431023,永兴县,431,
431024,嘉禾县,431,
431025,临武县,431,
431026,汝城县,431,
431027,桂东县,431,
431028,安仁县,431,
431081,资兴市,431,
431100,永州市,431,
431101,市辖区,431,
431102,芝山区,431,
431103,冷水滩区,431,
431121,祁阳县,431,
431122,东安县,431,
431123,双牌县,431,
431124,道县,431,
431125,江永县,431,
431126,宁远县,431,
431127,蓝山县,431,
431128,新田县,431,
431129,江华瑶族自治县,431,
431200,怀化市,431,
431201,市辖区,431,
431202,鹤城区,431,
431221,中方县,431,
431222,沅陵县,431,
431223,辰溪县,431,
431224,溆浦县,431,
431225,会同县,431,
431226,麻阳苗族自治县,431,
431227,新晃侗族自治县,431,
431228,芷江侗族自治县,431,
431229,靖州苗族侗族自治县,431,
431230,通道侗族自治县,431,
431281,洪江市,431,
431300,娄底市,431,
431301,市辖区,431,
431302,娄星区,431,
431321,双峰县,431,
431322,新化县,431,
431381,冷水江市,431,
431382,涟源市,431,
432300,益阳地区,432,
432301,益阳市,432,
432302,沅江市,432,
432321,益阳县,432,
432322,南县,432,
432323,沅江县,432,
432325,桃江县,432,
432326,安化县,432,
432400,常德市,432,
432401,市辖区,432,
432402,武陵区,432,
432403,鼎城区,432,
432421,常德县,432,
432422,安乡县,432,
432423,汉寿县,432,
432424,澧县,432,
432425,临澧县,432,
432426,桃源县,432,
432427,石门县,432,
432428,慈利县,432,
432500,娄底地区,432,
432501,娄底市,432,
432502,冷水江市,432,
432503,涟源市,432,
432521,涟源县,432,
432522,双峰县,432,
432524,新化县,432,
432800,郴州地区,432,
432801,郴州市,432,
432802,资兴市,432,
432821,郴县,432,
432822,桂阳县,432,
432823,永兴县,432,
432824,宜章县,432,
432826,嘉禾县,432,
432827,临武县,432,
432828,汝城县,432,
432829,桂东县,432,
432831,安仁县,432,
432900,零陵地区,432,
432901,永州市,432,
432902,冷水滩市,432,
432922,东安县,432,
432923,道县,432,
432924,宁远县,432,
432925,江永县,432,
432926,江华县,432,
432927,蓝山县,432,
432928,新田县,432,
432929,双牌县,432,
432930,祁阳县,432,
433000,怀化市,433,
433001,怀化市,433,
433002,洪江市,433,
433021,黔阳县,433,
433022,沅陵县,433,
433023,辰溪县,433,
433024,溆浦县,433,
433025,麻阳苗族自治县,433,
433026,新晃侗族自治县,433,
433027,芷江侗族自治县,433,
433029,会同县,433,
433030,靖州苗族侗族自治县,433,
433031,通道侗族自治县,433,
433100,湘西土家族苗族自治州,433,
433101,吉首市,433,
433102,大庸市,433,
433122,泸溪县,433,
433123,凤凰县,433,
433124,花垣县,433,
433125,保靖县,433,
433126,古丈县,433,
433127,永顺县,433,
433129,桑植县,433,
433130,龙山县,433,
439000,省直辖行政单位,439,
439001,醴陵市,439,
439002,湘乡市,439,
439003,来阳市,439,
439004,泪罗市,439,
439005,津市市,439,
440000,广东省,440,
440100,广州市,440,
440101,市辖区,440,
440102,东山区,440,
440103,荔湾区,440,
440104,越秀区,440,
440105,海珠区,440,
440106,天河区,440,
440107,芳村区,440,
440111,白云区,440,
440112,黄埔区,440,
440113,番禺区,440,
440114,花都区,440,
440121,花县,440,
440122,从化县,440,
440123,新丰县,440,
440124,龙门县,440,
440125,增城县,440,
440126,番禺县,440,
440127,清远县,440,
440128,佛冈县,440,
440181,番禺市,440,
440182,花都市,440,
440183,增城市,440,
440184,从化市,440,
440200,韶关市,440,
440201,市辖区,440,
440202,北江区,440,
440203,武江区,440,
440204,浈江区,440,
440205,曲江区,440,
440221,曲江县,440,
440222,始兴县,440,
440223,南雄县,440,
440224,仁化县,440,
440225,乐昌县,440,
440226,连县,440,
440229,翁源县,440,
440230,连山壮族瑶族县,440,
440231,连南瑶族自治县,440,
440232,乳源瑶族自治县,440,
440233,新丰县,440,
440281,乐昌市,440,
440282,南雄市,440,
440300,深圳市,440,
440301,市辖区,440,
440302,盐田区,440,
440303,罗湖区,440,
440304,福田区,440,
440305,南山区,440,
440306,宝安区,440,
440307,龙岗区,440,
440308,盐田区,440,
440321,宝安县,440,
440400,珠海市,440,
440401,市辖区,440,
440402,香洲区,440,
440403,斗门区,440,
440404,金湾区,440,
440421,斗门县,440,
440500,汕头市,440,
440501,市辖区,440,
440502,同平区,440,
440503,安平区,440,
440504,公园区,440,
440505,金砂区,440,
440506,达濠区,440,
440507,龙湖区,440,
440508,金园区,440,
440509,升平区,440,
440510,河浦区,440,
440511,金平区,440,
440512,濠江区,440,
440513,潮阳区,440,
440514,潮南区,440,
440515,澄海区,440,
440520,潮州市,440,
440521,澄海县,440,
440522,饶平县,440,
440523,南澳县,440,
440524,潮阳县,440,
440525,揭阳县,440,
440526,揭西县,440,
440527,普宁县,440,
440528,惠来县,440,
440581,潮州市,440,
440582,潮阳市,440,
440583,澄海市,440,
440600,佛山市,440,
440601,市辖区,440,
440602,城区,440,
440603,石湾区,440,
440604,禅城区,440,
440605,南海区,440,
440606,顺德区,440,
440607,三水区,440,
440608,高明区,440,
440620,中山市,440,
440621,三水县,440,
440622,南海县,440,
440623,顺德县,440,
440624,高明县,440,
440681,顺德市,440,
440682,南海市,440,
440683,三水市,440,
440684,高明市,440,
440700,江门市,440,
440701,市辖区,440,
440702,江海区,440,
440703,蓬江区,440,
440704,江海区,440,
440705,新会区,440,
440711,蓬江区,440,
440721,新会县,440,
440722,台山县,440,
440723,恩平县,440,
440724,开平县,440,
440725,鹤山县,440,
440726,阳江县,440,
440781,台山市,440,
440782,新会市,440,
440783,开平市,440,
440784,鹤山市,440,
440785,恩平市,440,
440800,湛江市,440,
440801,市辖区,440,
440802,赤坎区,440,
440803,霞山区,440,
440804,坡头区,440,
440811,麻章区,440,
440821,吴川县,440,
440822,廉江县,440,
440823,遂溪县,440,
440824,海康县,440,
440825,徐闻县,440,
440881,廉江市,440,
440882,雷州市,440,
440883,吴川市,440,
440900,茂名市,440,
440901,市辖区,440,
440902,茂南区,440,
440903,茂港区,440,
440921,信宜县,440,
440922,高州县,440,
440923,电白县,440,
440924,化州县,440,
440981,高州市,440,
440982,化州市,440,
440983,信宜市,440,
441200,肇庆市,441,
441201,市辖区,441,
441202,端州区,441,
441203,鼎湖区,441,
441221,高要县,441,
441222,四会县,441,
441223,广宁县,441,
441224,怀集县,441,
441225,封开县,441,
441226,德庆县,441,
441230,罗定县,441,
441282,罗定市,441,
441283,高要市,441,
441284,四会市,441,
441300,惠州市,441,
441301,市辖区,441,
441302,惠城区,441,
441303,惠阳区,441,
441321,惠阳县,441,
441322,博罗县,441,
441323,惠东县,441,
441324,龙门县,441,
441381,惠阳市,441,
441400,梅州市,441,
441401,市辖区,441,
441402,梅江区,441,
441421,梅县,441,
441422,大埔县,441,
441423,丰顺县,441,
441424,五华县,441,
441425,兴宁县,441,
441426,平远县,441,
441427,蕉岭县,441,
441481,兴宁市,441,
441500,汕尾市,441,
441501,市辖区,441,
441502,城区,441,
441521,海丰县,441,
441522,陆丰县,441,
441523,陆河县,441,
441581,陆丰市,441,
441600,河源市,441,
441601,市辖区,441,
441602,源城区,441,
441611,郊区,441,
441621,紫金县,441,
441622,龙川县,441,
441623,连平县,441,
441624,和平县,441,
441625,东源县,441,
441700,阳江市,441,
441701,市辖区,441,
441702,江城区,441,
441721,阳西县,441,
441723,阳东县,441,
441781,阳春市,441,
441800,清远市,441,
441801,市辖区,441,
441802,清城区,441,
441811,清郊区,441,
441821,佛冈县,441,
441823,阳山县,441,
441824,连县,441,
441825,连山壮族瑶族自治县,441,
441826,连南瑶族自治县,441,
441827,清新县,441,
441881,英德市,441,
441882,连州市,441,
441900,东莞市,441,
441901,市辖区,441,
442000,中山市,442,
442001,市辖区,442,
442101,海口市,442,
442121,琼山县,442,
442122,文昌县,442,
442123,琼海县,442,
442124,万宁县,442,
442125,定安县,442,
442126,屯昌县,442,
442127,澄迈县,442,
442128,临高县,442,
442129,儋县,442,
442200,黎族苗族州,442,
442201,三亚市,442,
442202,通什市,442,
442222,东方县,442,
442223,乐东县,442,
442224,琼中县,442,
442225,保亭县,442,
442226,陵水县,442,
442227,白沙县,442,
442228,昌江县,442,
442229,西沙南沙中沙群岛,442,
442401,梅县,442,
442422,大埔县,442,
442423,丰顺县,442,
442424,五华县,442,
442426,平远县,442,
442427,蕉岭县,442,
442500,惠阳地区,442,
442501,惠州市,442,
442502,东莞市,442,
442521,惠阳县,442,
442522,紫金县,442,
442523,和平县,442,
442524,连平县,442,
442525,河源县,442,
442526,博罗县,442,
442527,东莞市,442,
442528,惠东县,442,
442529,龙川县,442,
442530,陆丰县,442,
442531,海丰县,442,
442801,肇庆市,442,
442821,高要县,442,
442822,四会县,442,
442823,广宁县,442,
442824,怀集县,442,
442825,封开县,442,
442826,德庆县,442,
442827,云浮县,442,
442830,罗定县,442,
445100,潮州市,445,
445101,市辖区,445,
445102,湘桥区,445,
445121,潮安县,445,
445122,饶平县,445,
445200,揭阳市,445,
445201,市辖区,445,
445202,榕城区,445,
445221,揭东县,445,
445222,揭西县,445,
445223,普宁县,445,
445224,惠来县,445,
445281,普宁市,445,
445300,云浮市,445,
445301,市辖区,445,
445302,云城区,445,
445321,新兴县,445,
445322,郁南县,445,
445323,云安县,445,
445381,罗定市,445,
449000,省直辖行政单位,449,
449001,潮州市,449,
450000,广西壮族自治区,450,
450100,南宁市,450,
450101,市辖区,450,
450102,兴宁区,450,
450103,青秀区,450,
450104,城北区,450,
450105,江南区,450,
450106,永新区,450,
450107,西乡塘区,450,
450108,良庆区,450,
450109,邕宁区,450,
450111,市郊区,450,
450121,邕宁县,450,
450122,武鸣县,450,
450123,隆安县,450,
450124,马山县,450,
450125,上林县,450,
450126,宾阳县,450,
450127,横县,450,
450200,柳州市,450,
450201,市辖区,450,
450202,城中区,450,
450203,鱼峰区,450,
450204,柳南区,450,
450205,柳北区,450,
450211,市郊区,450,
450221,柳江县,450,
450222,柳城县,450,
450223,鹿寨县,450,
450224,融安县,450,
450225,融水苗族自治县,450,
450226,三江侗族自治县,450,
450300,桂林市,450,
450301,市辖区,450,
450302,秀峰区,450,
450303,叠彩区,450,
450304,象山区,450,
450305,七星区,450,
450311,雁山区,450,
450321,阳朔县,450,
450322,临桂县,450,
450323,灵川县,450,
450324,全州县,450,
450325,兴安县,450,
450326,永福县,450,
450327,灌阳县,450,
450328,龙胜各族自治县,450,
450329,资源县,450,
450330,平乐县,450,
450331,荔蒲县,450,
450332,恭城瑶族自治县,450,
450400,梧州市,450,
450401,市辖区,450,
450402,白云区,450,
450403,万秀区,450,
450404,蝶山区,450,
450405,长洲区,450,
450411,市郊区,450,
450421,苍梧县,450,
450422,藤县,450,
450423,蒙山县,450,
450481,岑溪市,450,
450500,北海市,450,
450501,市辖区,450,
450502,海城区,450,
450503,银海区,450,
450511,郊区,450,
450512,铁山港区,450,
450521,合浦县,450,
450600,防城港市,450,
